ID_RETRO,ID_FANGRAPHS,LAST_NAME,GIVEN_NAME
bakef101,1000455,Baker,Frank Watts
bakeg101,1000457,Baker,Eugene Walter
bakeg102,1000456,Baker,George F.
bakef102,1000453,Baker,John Franklin
bakeh101,1000458,Baker,Howard Francis
bakej103,1000459,Baker,Jack Edward
bakej001,2073,Baker,Jeffrey Glen
bakej104,1000461,Baker,Jesse
bakej101,1000460,Baker,Jesse Ormond
bakej002,4756,Baker,John David
bakek101,1000462,Baker,Kirtley
baken102,1000463,Baker,Neal Vernon
baken101,1000464,Baker,Norman Leslie
bakep101,1000465,Baker,Philip
bakes001,1000466,Baker,Scott
bakes002,6176,Baker,Timothy Scott
bakes101,1000467,Baker,Steven Byrne
baket102,1000469,Baker,Thomas Henry
baket103,1000468,Baker,Thomas Calvin
baket101,1000470,Baker,Trace Lee
bakej102,1000440,Bakley,Edward Enoch
bakop001,676,Bako,Gabor Paul
balam101,1000471,Balas,Mitchell Francis
balaj101,1000472,Balaz,John Lawrence
balbs001,1000473,Balboni,Stephen Charles
balcb101,1000474,Balcena,Robert Rudolph
baldr001,1656,Baldelli,Rocco Dan
baldj101,1000475,Baldschun,Jack Edward
baldb101,1000476,Baldwin,Robert Harvey
baldd101,1000477,Baldwin,David George
baldf101,1000478,Baldwin,Frank DeWitt
baldh101,1000479,Baldwin,Howard Edward
baldh102,1000480,Baldwin,Henry Clay
baldj002,1064,Baldwin,James
baldj001,1000481,Baldwin,Jeffrey Allen
baldk101,1000482,Baldwin,Clarence Geoghan
baldl101,1000483,Baldwin,Charles B.
baldm101,1000484,Baldwin,Marcus Elmore
baldo101,1000485,Baldwin,Orson Frederick
baldr102,1000486,Baldwin,Reginald Conrad
baldr101,1000487,Baldwin,Rickey Alan
balej001,864,Bale,John Robert
balem101,1000488,Balenti,Michael Richard
balew001,3131,Balentien,Wladimir Ramon
balel101,1000489,Bales,Wesley Owen
balec001,6883,Balester,Collin Thomas
balfg001,718,Balfour,Grant Robert
balla101,1000491,Ball,Arthur
ballj003,1000495,Ball,Jeffery D.
ballj101,1000496,Ball,James Chandler
balln101,1000497,Ball,Cornelius
ballj002,1000490,Ballard,Jeffrey Scott
ballp101,1000493,Ballenger,Pelham Ashby
ballj001,1000492,Baller,Jay Scott
ballm101,1000494,Ballinger,Mark Alan
ballw101,1000498,Ballou,Noble Winfred
balst101,1000499,Balsamo,Anthony Fred
bambg101,1000500,Bamberger,George Irvin
bambh101,1000501,Bamberger,Harold Earl
bancs101,1000502,Bancker,John V.
bancd101,1000503,Bancroft,David James
banda001,14706,Banda,Frank Anthony
bandc001,1000504,Bando,Christopher Michael
bands101,1000505,Bando,Salvatore Leonard
bandj001,12508,Bandy,Jett Adam
banee101,1000506,Bane,Edward Norman
baned101,1000507,Baney,Richard Lee
banij001,1000508,Banister,Jeffery Todd
bankd101,1000509,Bankhead,Daniel Robert
banks001,1000510,Bankhead,Michael Scott
bankb001,1589,Banks,Brian Glen
banke101,1000512,Banks,Ernest
bankg101,1000514,Banks,George Edward
bankj001,5570,Banks,Joshua Charles
bankw001,1434,Banks,Willie Anthony
bankb101,1000513,Bankston,Wilborn Everett
bankw002,4661,Bankston,Wesley Wade
bannj102,1000517,Banning,James M.
banna001,1000515,Bannister,Alan
bannb001,5718,Bannister,Brian Patrick
bannf001,1000516,Bannister,Floyd Franklin
bannj101,1000518,Bannon,James Henry
bannt101,1000519,Bannon,Thomas Edward
bantj101,1000520,Banta,Jackie Kay
bantb001,9442,Bantz,Brandon
banum001,5365,Banuelos,Manuel
baptt001,1000521,Baptist,Travis Steven
barar001,45,Barajas,Rodrigo Richard
barbw101,1000523,Barbare,Walter Lawrence
barbr101,1000522,Barbary,Donald Odell
barbj001,11440,Barbato,John Edward
barbj101,1000529,Barbeau,William Joseph
barbd101,1000527,Barbee,David Monroe
barbb002,1000525,Barber,Brian Scott
barbc101,1000526,Barber,Charles D.
barbs101,1000531,Barber,Steven Lee
barbs102,1000530,Barber,Stephen David
barbt101,1000532,Barber,Tyrus Turner
barbf101,1000528,Barberich,Frank Frederick
barbb001,1000524,Barberie,Bret Edward
barbj102,1000533,Barbieri,James Patrick
barcl001,1435,Barcelo,Lorenzo Antonio
barcc101,1000534,Barclay,Curtis Cordell
barcg101,1000535,Barclay,George Oliver
bardd001,7115,Bard,Daniel Paul
bardj001,1578,Bard,Joshua David
NULL,14288,Bard,Luke Francis
bardb001,4429,Barden,Brian David
barer101,1000536,Bare,Raymond Douglas
barfj001,1000537,Barfield,Jesse Lee
barfj002,1000538,Barfield,John David
barfj003,3622,Barfield,Joshua LaRoy
barfc101,1000539,Barfoot,Clyde Raymond
bargg001,1000540,Bargar,Greg Robert
bargc101,1000541,Barger,Eros Bolivar
barkb001,1000542,Bark,Brian Stuart
barka101,1000543,Barker,Alfred L.
barkg001,1000545,Barker,Glen F.
barkk001,1019,Barker,Kevin Stewart
barkl001,1000546,Barker,Leonard Harold
barkr102,1000547,Barker,Raymond Herrell
barkr001,1000548,Barker,Richard Frank
barks001,4617,Barker,Sean Reed
barka001,1000544,Barkett,Andrew Jon
barkb002,1000549,Barkley,Brian Edward
barkj001,1000550,Barkley,Jeffrey Carver
barkr101,1000551,Barkley,John Duncan
barks101,1000552,Barkley,Samuel W.
barlm101,1000553,Barlow,Michael Roswell
NULL,14993,Barlow,Scott A.
barlt101,1000554,Barlow,Thomas H.
barmb101,1000555,Barmes,Bruce Raymond
barmc001,1830,Barmes,Clint Harold
barnb102,1000556,Barna,Herbert Paul
barnc101,1000557,Barnabe,Charles Edward
barna001,12158,Barnes,Austin Scott
barnb103,1000558,Barnes,William Horace
barnb104,1000559,Barnes,Robert Avery
barnb002,629,Barnes,Brandon Michael
barnb001,1000560,Barnes,Brian Keith
barnd002,11388,Barnes,Daniel J.
barne101,1000562,Barnes,Everett Duane
barnf102,1000564,Barnes,Frank
barnf101,1000563,Barnes,Frank Samuel
barnh101,1000565,Barnes,John Francis
barnj002,12323,Barnes,Jacob Andrew
barnj102,1000566,Barnes,Jesse Lawrence
barnj001,1000567,Barnes,John Delbert
barnj101,1000568,Barnes,Junie Shoaf
barnl001,4,Barnes,Larry Richard
barnl102,1000569,Barnes,Luther Owens
barnm001,12863,Barnes,Matthew D.
barnr104,1000570,Barnes,Emile Deering
barnr101,1000572,Barnes,Richard Monroe
barnr102,1000573,Barnes,Charles Roscoe
barns101,1000574,Barnes,Samuel Thomas
barns002,8718,Barnes,Scott Michael
barns001,1000575,Barnes,William Henry
barnv101,1000576,Barnes,Virgil Jennings
burnj107,1001698,Barnett,John Jeirus
barnt002,3555,Barnette,Anthony Lee
barnd001,2430,Barney,Darwin James Kunane
barne104,1000561,Barney,Edmund J.
barnr103,1000571,Barney,Rex Edward
barnc102,1000577,Barnhart,Clyde Lee
barne103,1000578,Barnhart,Edgar Vernon
barnl101,1000579,Barnhart,Leslie Earl
barnt001,10200,Barnhart,Tucker Jackson
barnv102,1000580,Barnhart,Victor Dee
barng101,1000582,Barnicle,George Bernard
barnb101,1000581,Barnie,William Harrison
barne102,1000583,Barnowski,Edward Anthony
barnc001,3499,Barnwell,Christopher Edward
baros001,1000584,Barojas,Salome
baros002,9787,Baron,Steven Phillip
barod001,7652,Barone,Daniel Edward
barod101,1000585,Barone,Richard Anthony
barrb103,1000589,Barr,Robert Alexander
barrb101,1000588,Barr,Robert McClelland
barrj101,1000606,Barr,James Leland
barrs102,1000612,Barr,Hyder Edward
barrs103,1000613,Barr,Steven Charles
barrk002,13713,Barraclough,Kyle David
barrc101,1000586,Barragan,Facundo Anthony
barrg101,1000587,Barranca,German
barrf001,15519,Barreto,Franklin Jose
barra001,11243,Barrett,Aaron James
barrb102,1000591,Barrett,William
barrb105,1000592,Barrett,William Joseph
barrb104,1000593,Barrett,Robert Schley
barrd101,1000594,Barrett,Tracy Souter
barrf104,1000595,Barrett,Francis Joseph
barrj002,13322,Barrett,Jake Dalton
barrj103,1000596,Barrett,James Erigena
barru101,1000590,Barrett,John
barrj106,1000597,Barrett,John Joseph
barrm101,1000598,Barrett,Martin F.
barrm001,1000599,Barrett,Martin Glenn
barrm003,762,Barrett,Michael Patrick
barrr101,1000600,Barrett,Charles Henry
barrt001,1000601,Barrett,Timothy Wayne
barrt002,1000602,Barrett,Thomas Loren
NULL,18356,Barria,Jaime Jonathan
barrf101,1000603,Barrios,Francisco Javier
barrj102,1000604,Barrios,Jose Manuel
barrm002,1000605,Barrios,Manuel Antonio
barry001,11166,Barrios,Yhonathan
barrf103,1000609,Barron,Frank John
barrr103,1000610,Barron,David Irenus
barrt003,1000611,Barron,Anthony Dirk
barrc102,1000607,Barrows,Roland
barrf102,1000608,Barrows,Franklin Lee
barre101,1000614,Barry,Edward
barrh101,1000615,Barry,Hardin
barrj104,1000616,Barry,John Joseph
barrj001,1000617,Barry,Jeffrey Finas
barrk001,3460,Barry,Kevin Thomas
barrr102,1000618,Barry,Richard Donovan
barrs101,1000619,Barry,John C.
barrt101,1000620,Barry,Thomas Arthur
bartk001,1000622,Bartee,Kimera Anotchi
bartd101,1000621,Bartell,Richard William
bartb103,1000623,Barthelson,Robert Edward
bartj002,6292,Barthmaier,James Richard
bartj101,1000624,Barthold,John Francis
bartl101,1000625,Bartholomew,Lester Justin
bartt101,1000626,Bartirome,Anthony Joseph
bartj001,8219,Bartlett,Jason Alan
bartb102,1000627,Bartley,William Jackson
bartb104,1000628,Bartley,Boyd Owen
barti101,1000629,Bartling,Henry Irving
bartb101,1000630,Barton,Robert Wilbur
bartb001,2408,Barton,Brian Deon
bartd001,5928,Barton,Daric William
barth101,1000632,Barton,Harry Lamb
barts001,1000633,Barton,Shawn Edward
bartv101,1000634,Barton,Vincent David
bartd102,1000631,Bartosch,David Robert
bartc001,1871,Bartosh,Clifford Paul
bartc101,1000635,Bartson,Charles Franklin
barzp001,3486,Barzilla,Philip Joseph
basac001,3048,Basak,Christopher Joseph
basgm101,1000636,Basgall,Romanus
basha101,1000637,Bashang,Albert C.
NULL,15203,Bashlor,Tyler Morris
bashw101,1000638,Bashore,Walter Franklin
basie101,1000639,Basinski,Edwin Frank
baskj101,1000640,Baskette,James Blaine
bassa001,7982,Bass,Anthony Edward
bassb001,2219,Bass,Brian Michael
bassd102,1000641,Bass,Richard William
bassd101,1000642,Bass,William Capers
bassj101,1000644,Bass,John Elias
bassk001,1000645,Bass,Kevin Charles
bassn101,1000647,Bass,Norman Delaney
bassr101,1000648,Bass,Randy William
bassc101,1000643,Bassett,Charles Edwin
bassc001,12304,Bassitt,Christopher M.
bassj102,1000646,Bassler,John Landis
basta001,8844,Bastardo,Antonio Francisco
bastc101,1000649,Bastian,Charles A.
batce101,1000650,Batch,Emil
batcj101,1000651,Batchelder,Joseph Edward
batcr001,1000652,Batchelor,Richard Anthony
batej102,1000653,Bateman,John Alvin
batea001,2777,Bates,Aaron
bateb001,1000654,Bates,William Derrick
bateb101,1000655,Bates,Hubert Edgar
batec101,1000656,Bates,Charles William
bated101,1000657,Bates,Delbert Oakley
bated102,1000658,Bates,Charles Richard
batef101,1000659,Bates,Creed Napoleon
batej001,1000660,Bates,Jason Charles
batej103,1000661,Bates,John William
batej101,1000662,Bates,John William
bater101,1000663,Bates,Raymond
bathb001,1000664,Bathe,William David
batim001,46,Batista,Miguel Jerez
batir101,1000667,Batista,Rafael
batit001,124,Batista,Leocadio Francisco
batik001,1000665,Batiste,Kevin Wade
batik002,1000666,Batiste,Kimothy Emil
batsb101,1000668,Batsch,William McKinley
battl101,1000669,Battam,Lawrence
battg101,1000671,Batten,George Burnett
batte101,1000670,Battey,Earl Jesse
battj102,1000672,Battin,Joseph V.
batta001,1000673,Battle,Allen Zelmo
batth001,1000674,Battle,Howard Dion
battj101,1000675,Battle,James Milton
battc101,1000676,Batton,Christopher Sean
battm101,1000677,Batts,Matthew Daniel
bauea101,1000678,Bauer,Albert
baueh101,1000679,Bauer,Henry Albert
bauel101,1000680,Bauer,Louis Walter
bauer001,125,Bauer,Richard Edward
bauet001,12703,Bauer,Trevor Andrew
NULL,15194,Bauers,Jakob Christopher
bauer101,1000681,Bauers,Russell Lee
baugj001,1000682,Baughman,Justin Reis
baumb001,9309,Baumann,George Charles
baumf102,1000683,Baumann,Frank Matt
baump101,1000684,Baumann,Charles John
baumj102,1000685,Baumer,James Sloan
baumg101,1000686,Baumgardner,George Washington
baumr101,1000689,Baumgarten,Ross
baumh101,1000687,Baumgartner,Harry Edward
baumj101,1000688,Baumgartner,John Edward
baums101,1000690,Baumgartner,Stanwood Fulton
baumf101,1000691,Baumholtz,Frank Conrad
bausg101,1000692,Bausewine,George W.
baute101,1000693,Bauta,Eduardo
bautd001,47,Bautista,Daniel
bautd002,1947,Bautista,Denny M.
NULL,19256,Bautista,Gerson
bautj001,1000694,Bautista,Jose Joaquin
bautj002,1887,Bautista,Jose Antonio
bautr001,15769,Bautista,Rafael Darwing
baxej101,1000695,Baxes,Dimitrios Speros
baxem101,1000696,Baxes,Michael
baxtm001,4464,Baxter,Michael Joseph
baxtj101,1000697,Baxter,John Morris
bay-h101,1000698,Bay,Harry Elbert
bay-j001,1717,Bay,Jason Raymond
bayld101,1000699,Bayless,Harry Owen
baylj001,4560,Bayliss,Jonah James
bayld001,1000700,Baylor,Don Edward
baynb101,1000701,Bayne,William Lear
bazay001,3143,Bazardo,Yorman Michael
beacj101,1000702,Beach,Stonewall Jackson
beacb001,8851,Beachy,Brandon Alan
beatd102,1000728,Beadle,David A.
bealb101,1000703,Beall,Robert Brooks
bealj101,1000704,Beall,John Woolf
bealw101,1000705,Beall,Walter Esau
bealt101,1000706,Beals,Thomas Lamb
beama101,1000707,Beam,Alexander Rodger
beame101,1000708,Beam,Ernest Joseph
beamt002,6101,Beam,Theodore Lester
beamc102,1000709,Beamon,Charles Alonzo
beamc101,1000710,Beamon,Charles Alonzo
beamt001,1000711,Beamon,Clifford
beanb101,1000712,Bean,Beveric Benton
beanb002,1000713,Bean,William Daro
beanc001,2246,Bean,Randall Colter
beanj101,1000715,Bean,Joseph William
beanb001,1000714,Beane,William Lamar
beard001,1000716,Beard,Charles David
bearm101,1000718,Beard,Michael Richard
bearo101,1000719,Beard,Oliver Perry
bearr101,1000720,Beard,Ralph William
beart101,1000721,Beard,Cramer Theodore
bearg102,1000717,Bearden,Henry Eugene
bearg101,1000722,Beare,Gary Ray
bearl101,1000723,Bearnarth,Lawrence Donald
beark001,1000724,Bearse,Kevin Gerard
beasc001,1000725,Beasley,Christopher Charles
beasl101,1000726,Beasley,Lewis Paige
beate101,1000727,Beatin,Ebenezer Ambrose
beatp001,1330,Beato,Pedro
beatj001,1000731,Beattie,James Louis
beatb001,1000729,Beatty,Gordon Blaine
beatd101,1000730,Beatty,Desmond Aloysius
beauj101,1000732,Beauchamp,James Edward
beaug101,1000733,Beaumont,Clarence Howeth
beavb001,338,Beavan,Blake William
beave101,1000734,Beavens,Edward P.
beazj101,1000735,Beazley,John Andrew
becab101,1000736,Becannon,James Melvin
bechs001,1590,Bechler,Steven Scott
bechg101,1000737,Bechtel,George W.
beckb104,1000738,Beck,Walter William
beckc001,9258,Beck,Chad Lee
beckc002,13418,Beck,Christopher Michael
beckc101,1000739,Beck,Clyde Eugene
becke101,1000748,Beck,Ervin F.
beckf102,1000751,Beck,Frank J.
beckf101,1000752,Beck,Frederick Thomas
beckg102,1000753,Beck,Ernest George Bernard
beckr101,1000757,Beck,Richard Henry
beckr001,1730,Beck,Rodney Roy
beckz101,1000759,Beck,Zinn Bertram
beckh101,1000744,Beckendorf,Henry Ward
beckb101,1000740,Becker,David Beals
beckb102,1000741,Becker,Robert Charles
beckc102,1000742,Becker,Charles Schlagel
beckh102,1000745,Becker,Heinz Reinhard
beckj102,1000746,Becker,Joseph Edward
beckm101,1000747,Becker,Martin Henry
beckr002,1000749,Becker,Richard Godhard
beckg101,1000743,Beckert,Glenn Alfred
beckj002,510,Beckett,Joshua Patrick
beckr003,1000750,Beckett,Robert Joseph
beckg001,9015,Beckham,James Gordon
beckt001,7949,Beckham,Timothy Lamar
beckj103,1000754,Beckley,Jacob Peter
beckj101,1000756,Beckman,James Joseph
beckb103,1000755,Beckmann,William Aloysius
beckj001,1000758,Beckwith,Thomas Joseph
becqj101,1000760,Becquer,Julio
bedae001,126,Bedard,Erik Joseph
bedeh101,1000761,Bedell,Howard William
bedfg101,1000762,Bedford,William Eugene
bedgp101,1000763,Bedgood,Phillip Burlette
bedih101,1000764,Bedient,Hugh Carpenter
bedna101,1000765,Bednar,Andrew Jackson
bedrc001,13360,Bedrosian,Cameron Rock
bedrs001,1000766,Bedrosian,Stephen Wayne
beebf101,1000767,Beebe,Frederick Leonard
beecm001,1000770,Beech,Lucas Matthew
beece101,1000768,Beecher,Edward Harry
beecr101,1000771,Beecher,Leroy
NULL,16981,Beede,Tyler Joseph
NULL,17192,Beeks,Jalen Christopher
beeld001,11471,Beeler,Dallas James
beelj101,1000772,Beeler,Joseph Samuel
beena001,1000773,Beene,Ramon Andrew
beenf101,1000774,Beene,Freddy Ray
beerc101,1000775,Beers,Clarence Scott
beggj101,1000776,Beggs,Joseph Stanley
beglj101,1000779,Begley,James Lawrence
behap101,1000780,Behan,Charles Frederick
behes101,1000781,Behel,Stephen Arnold Douglas
beher001,1000782,Behenna,Richard Kipp
behnm101,1000783,Behney,Melvin Brian
behrh101,1000784,Behrman,Henry Bernard
beimj001,979,Beimel,Joseph Ronald
beirk001,638,Beirne,Kevin Patrick
bejmo101,1000785,Bejma,Aloysius Frank
belam101,1000786,Belanger,Mark Henry
belaw101,1000787,Belardi,Carroll Wayne
belck001,1000788,Belcher,Kevin Donnell
belct001,1000789,Belcher,Timothy Wayne
beldi101,1000790,Belden,Ira Allison
belfm001,9324,Belfiore,Michael John
belis001,1000792,Belinda,Stanley Peter
belib101,1000791,Belinsky,Robert
belir001,2203,Belisario,Ronald J.
belim001,1837,Belisle,Matthew Thomas
belit001,1000793,Belitz,Todd Stephen
belij001,8504,Beliveau,Jeffrey Ryan
belkt001,1000794,Belk,Timothy William
bellb102,1000797,Bell,Roy Chester
bellb101,1000798,Bell,William Samuel
bellb001,1000799,Bell,David Gus
bellc003,10297,Bell,Chadwick Micah
bellc101,1000800,Bell,Charles C.
belld002,1108,Bell,David Michael
belld001,1000801,Bell,Derek Nathaniel
belle001,1000803,Bell,Eric Alvin
bellf102,1000804,Bell,Fernando Jerome Lee
bellf101,1000805,Bell,Frank Gustav
bellg102,1000806,Bell,Wilbur Gary
bellg001,1000808,Bell,George Antonio
bellg101,1000807,Bell,George Glenn
bellg103,1000809,Bell,David Russell
bellh001,2080,Bell,Heath Justin
bellh101,1000810,Bell,Herman S.
bellj001,48,Bell,Jay Stuart
bellj101,1000812,Bell,Jerry Houston
bellj004,2510,Bell,Joshua Lee
bellj005,13145,Bell,Joshua Evan
bellj003,1000813,Bell,Juan
bellk101,1000814,Bell,Kevin Robert
belll101,1000815,Bell,Lester Rowland
bellm001,1000816,Bell,Michael Allen
bellm003,1000817,Bell,Michael John
bellr101,1000820,Bell,Ralph Albert
bellr003,1492,Bell,Robert Allen
bellr103,1000821,Bell,Jack
bellt001,1000822,Bell,Terence William
bellt002,7074,Bell,Trevor Daniel
bellz101,1000796,Bella,John
bells101,1000795,Bellan,Stephen B.
bella001,10657,Bellatti,Andrew James
bellj002,1000802,Belle,Albert Jojuan
bellm002,264,Bellhorn,Mark Christian
bellr001,1000811,Belliard,Rafael Leonidas
bellr002,677,Belliard,Ronald
bellc001,1436,Bellinger,Clayton Daniel
bellc002,15998,Bellinger,Cody James
bellj102,1000818,Bellman,John Hutchins
bellr102,1000819,Belloir,Robert Edward
belle002,7242,Bellorin,Edwin Daniel
belnv001,8126,Belnome,Vincent Michael
belod001,3124,Below,Duane Arthur
beltb001,10264,Belt,Brandon Kyle
beltc001,589,Beltran,Carlos Ivan
beltf001,1530,Beltran,Francis LeBron
beltr001,1916,Beltran,Rigoberto
belta001,639,Beltre,Adrian
belte002,4918,Beltre,Engel Manuel
belte001,1000823,Beltre,Esteban
belto001,10259,Beltre,Omar
bemih101,1000824,Bemis,Harry Parker
benam001,1382,Benard,Marvin Larry
benaf001,1000825,Benavides,Alfredo
bencj101,1000826,Bench,Johnny Lee
bendc101,1000827,Bender,Charles Albert
benea101,1000828,Benedict,Arthur Melville
beneb001,1000829,Benedict,Bruce Edwin
benea002,265,Benes,Alan Paul
benea001,1144,Benes,Andrew Charles
benej101,1000830,Benes,Joseph Anthony
bengr101,1000831,Benge,Raymond Adelphia
bengb101,1000832,Bengough,Bernard Oliver
benia002,17901,Benintendi,Andrew S.
benij001,1000833,Beniquez,Juan Jose
benia001,865,Benitez,Armando German
beniy001,1000834,Benitez,Yamil Antonio
benjm001,981,Benjamin,Michael Paul
benjs101,1000835,Benjamin,Alfred Stanley
bennh101,1000848,Benn,Henry Omer
benni101,1000843,Benners,Isaac B.
bennc101,1000836,Bennett,Charles Wesley
bennd102,1000837,Bennett,David Hans
bennd101,1000838,Bennett,Dennis John
benne001,1000839,Bennett,Erik Hans
bennf102,1000840,Bennett,Francis Allen
bennf101,1000841,Bennett,James Fred
benng001,420,Bennett,Gary David
bennh102,1000842,Bennett,Herschel Emmett
bennj002,1903,Bennett,David Jeffrey
bennj101,1000844,Bennett,Joseph Rosenblum
bennj001,1000845,Bennett,Joel Todd
bennp101,1000846,Bennett,Justin Titus
benns001,1000847,Bennett,Shayne Anthony
benoj001,1437,Benoit,Joaquin Antonio
bensa101,1000849,Benson,Allen Wilbert
bensj001,2845,Benson,William Joseph
bensk001,982,Benson,Kristen James
bensv101,1000850,Benson,Vernon Adair
bentc101,1000851,Bentley,Clytus George
bentj101,1000852,Bentley,John Needles
benta101,1000853,Benton,John Alton
